School_ID,Network,Short_Name,the_geom,Address,Zip,Governance,Grade_Cat,Grades,Lat,Long,Phone,GeoNetwork,COMMAREA,WARD_15,ALD_15
400157,Charter,NOBLE - BAKER HS,POINT (-87.55620144124543 41.73462237120126),2710 E 89TH ST,60617,Charter,HS,"9, 10, 11, 12",41.73462237,-87.55620144,1(773)535-6340,12,SOUTH CHICAGO,7,Gregory Mitchell
400097,Charter,NOBLE - BULLS HS,POINT (-87.67819525963878 41.87880880794607),2040 W ADAMS ST,60612,Charter,HS,"9, 10, 11, 12",41.87880881,-87.67819526,1(773)534-7599,6,NEAR WEST SIDE,27,"Walter Burnett, Jr."
400156,Charter,NOBLE - BUTLER HS,POINT (-87.60257331721643 41.706666858314506),821 E 103RD ST,60628,Charter,HS,"9, 10, 11",41.70666686,-87.60257332,1(312)835-1863,13,PULLMAN,9,Anthony A. Beale
400052,Charter,NOBLE - COMER,POINT (-87.60416374545034 41.765252281014504),7131 SOUTH CHICAGO AVE,60619,Charter,HS,"6, 7, 8, 9, 10, 11, 12",41.76525228,-87.60416375,1(773)729-3969,12,GREATER GRAND CROSSING,5,Leslie A. Hairston
400118,Charter,NOBLE - DRW HS,POINT (-87.71165422586564 41.86932807646286),931 S HOMAN AVE,60624,Charter,HS,"9, 10, 11, 12",41.86932808,-87.71165423,1(773)893-4500,5,NORTH LAWNDALE,24,Michael D. Chandler
400053,Charter,NOBLE - GOLDER HS,POINT (-87.66448299829219 41.89528219322829),1454 W SUPERIOR ST,60642,Charter,HS,"9, 10, 11, 12",41.89528219,-87.664483,1(312)265-9925,6,WEST TOWN,27,"Walter Burnett, Jr."
400117,Charter,NOBLE - HANSBERRY HS,POINT (-87.65098672782085 41.734441622545084),8748 S ABERDEEN ST,60620,Charter,HS,"9, 10, 11, 12",41.73444162,-87.65098673,1(773)729-3400,11,AUBURN GRESHAM,21,"Howard B. Brookins, Jr."
400169,Charter,NOBLE - ITW SPEER HS,POINT (-87.7596751723386 41.917266408665725),5321 W GRAND AVE,60639,Charter,HS,"9, 10, 11, 12",41.91726641,-87.75967517,1(773)278-6895,3,BELMONT CRAGIN,37,Emma M. Mitts
400106,Charter,NOBLE - JOHNSON HS,POINT (-87.63511669835238 41.77836949834166),6350 S STEWART AVE,60621,Charter,HS,"9, 10, 11, 12",41.7783695,-87.6351167,1(312)348-1888,11,ENGLEWOOD,20,Willie B. Cochran
400179,Charter,NOBLE - MANSUETO HS,POINT (-87.69705747862847 41.80798719224411),2911 W 47TH ST,60632,Charter,HS,"9, 10",41.80798719,-87.69705748,1(773)349-8200,8,BRIGHTON PARK,15,Raymond Lopez
400098,Charter,NOBLE - MUCHIN HS,POINT (-87.62633828219971 41.88274025710012),1 N STATE ST,60602,Charter,HS,"9, 10, 11, 12",41.88274026,-87.62633828,1(312)445-4680,6,LOOP,42,Brendan M. Reilly
400051,Charter,NOBLE - NOBLE HS,POINT (-87.6626277822452 41.90019052036328),1010 N NOBLE ST,60642,Charter,HS,"9, 10, 11, 12",41.90019052,-87.66262778,1(773)862-1449,6,WEST TOWN,2,Bob Fioretti
400054,Charter,NOBLE - PRITZKER HS,POINT (-87.73012671473326 41.91521410632573),4131 W CORTLAND AVE,60639,Charter,HS,"9, 10, 11, 12",41.91521411,-87.73012671,1(773)394-2848,4,HERMOSA,35,Rey Colon
400055,Charter,NOBLE - RAUNER HS,POINT (-87.66085886981283 41.89242501199445),1337 W OHIO ST,60642,Charter,HS,"9, 10, 11, 12",41.89242501,-87.66085887,1(312)226-5345,6,WEST TOWN,1,Proco (Joe) Moreno III
400056,Charter,NOBLE - ROWE CLARK HS,POINT (-87.7180467676694 41.89536225829381),3645 W CHICAGO AVE,60651,Charter,HS,"9, 10, 11, 12",41.89536226,-87.71804677,1(773)242-2212,5,HUMBOLDT PARK,27,"Walter Burnett, Jr."
400057,Charter,NOBLE - UIC HS,POINT (-87.67611092980181 41.86581741283157),1231 S DAMEN AVE,60608,Charter,HS,"9, 10, 11, 12",41.86581741,-87.67611093,1(312)768-4858,6,NEAR WEST SIDE,28,Jason C. Ervin
400058,Charter,NORTH LAWNDALE - CHRISTIANA HS,POINT (-87.70898711117727 41.85856355339459),1615 S. CHRISTIANA AVE.,60623,Charter,HS,"9, 10, 11, 12",41.85856355,-87.70898711,1(773)542-1490,5,NORTH LAWNDALE,24,Michael D. Chandler
400059,Charter,NORTH LAWNDALE - COLLINS HS,POINT (-87.70068059996225 41.86414584238213),1313 S SACRAMENTO DR,60623,Charter,HS,"9, 10, 11, 12",41.86414584,-87.7006806,1(773)542-6766,5,NORTH LAWNDALE,24,Michael D. Chandler
610354,Network 1,NORTH RIVER,POINT (-87.7071507281792 41.961721055910864),4416 N TROY ST,60625,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.96172106,-87.70715073,1(773)534-0590,1,ALBANY PARK,33,Deborah Mell
609691,Network 5,NORTH-GRAND HS,POINT (-87.73523755588572 41.91167369206698),4338 W WABANSIA AVE,60639,District,HS,"9, 10, 11, 12",41.91167369,-87.73523756,1(773)534-8520,5,HUMBOLDT PARK,36,Nicholas Sposato
609744,Network 1,NORTHSIDE LEARNING HS,POINT (-87.72238621544285 41.98297252121619),3730 W BRYN MAWR AVE,60659,District,HS,"9, 10, 11, 12",41.98297252,-87.72238622,1(773)534-5180,1,NORTH PARK,39,Margaret Laurino
609749,Network 1,NORTHSIDE PREP HS,POINT (-87.70870780077357 41.98131528213096),5501 N KEDZIE AVE,60625,District,HS,"9, 10, 11, 12",41.98131528,-87.7087078,1(773)534-3954,1,NORTH PARK,40,Patrick O'Connor
610051,Network 3,NORTHWEST,POINT (-87.7579205092878 41.92061097049243),5252 W PALMER ST,60639,District,ES,"6, 7, 8",41.92061097,-87.75792051,1(773)534-3250,3,BELMONT CRAGIN,36,Nicholas Sposato
610099,Network 1,NORWOOD PARK,POINT (-87.8029794402957 41.98815250593599),5900 N NINA AVE,60631,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.98815251,-87.80297944,1(773)534-1198,1,NORWOOD PARK,41,Mary O'Connor
610101,Network 6,OGDEN ES,POINT (-87.62929656939367 41.89997648907867),24 W WALTON ST,60610,District,ES,"K, 1, 2, 3, 4, 5",41.89997649,-87.62929657,1(773)534-8110,6,NEAR NORTH SIDE,2,Bob Fioretti
610529,Network 6,OGDEN HS,POINT (-87.65940468445534 41.8935476378506),1250 W ERIE ST,60642,District,HS,"6, 7, 8, 9, 10, 11, 12",41.89354764,-87.65940468,1(773)534-0866,6,WEST TOWN,1,Proco (Joe) Moreno III
610102,Network 11,OGLESBY,POINT (-87.64546949689873 41.754670062092764),7646 S GREEN ST,60620,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.75467006,-87.6454695,1(773)535-3060,11,AUBURN GRESHAM,17,Latasha R. Thomas
610103,AUSL,OKEEFFE,POINT (-87.57280595498251 41.76860231188592),6940 S MERRILL AVE,60649,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.76860231,-87.57280596,1(773)535-0600,12,SOUTH SHORE,5,Leslie A. Hairston
610569,Options,OMBUDSMAN - NORTHWEST HS,POINT (-87.80668177211628 42.017171238947576),7500 N HARLEM AVE,60631,ALOP,HS,"9, 10, 11, 12",42.01717124,-87.80668177,1(312)806-9022,1,EDISON PARK,41,Mary O'Connor
610570,Options,OMBUDSMAN - SOUTH HS,POINT (-87.68363453082763 41.78302658059831),6057 S. WESTERN AVE,60635,ALOP,HS,"9, 10, 11, 12",41.78302658,-87.68363453,1(773)498-5085 x6803,10,CHICAGO LAWN,16,JoAnn Thompson
610571,Options,OMBUDSMAN - WEST HS,POINT (-87.68784229509059 41.874672994282946),2401 W. CONGRESS PKWY,60612,ALOP,HS,"9, 10, 11, 12",41.874673,-87.6878423,1(312)243-1550,6,NEAR WEST SIDE,28,Jason C. Ervin
610104,Network 1,ONAHAN,POINT (-87.79310825534886 41.99379034896786),6634 W RAVEN ST,60631,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.99379035,-87.79310826,1(773)534-1180,1,NORWOOD PARK,41,Mary O'Connor
610105,Network 1,ORIOLE PARK,POINT (-87.8120540397679 41.97850137610472),5424 N OKETO AVE,60656,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.97850138,-87.81205404,1(773)534-1201,1,NORWOOD PARK,41,Mary O'Connor
610329,Network 7,OROZCO,POINT (-87.67521045891944 41.857754809048),1940 W 18TH ST,60608,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.85775481,-87.67521046,1(773)534-7215,7,LOWER WEST SIDE,25,Daniel S. Solis
610389,AUSL,ORR HS,POINT (-87.72665959049806 41.894546718772595),730 N PULASKI RD,60624,District,HS,"9, 10, 11, 12",41.89454672,-87.72665959,1(773)534-6500,5,HUMBOLDT PARK,37,Emma M. Mitts
609950,Network 7,ORTIZ DE DOMINGUEZ,POINT (-87.71719032015918 41.83879051932452),3000 S LAWNDALE AVE,60623,District,ES,"PK, K, 1, 2",41.83879052,-87.71719032,1(773)534-1600,7,SOUTH LAWNDALE,22,Ricardo Munoz
610107,Network 6,OTIS,POINT (-87.66542623591396 41.89180608125555),525 N ARMOUR ST,60642,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.89180608,-87.66542624,1(773)534-7665,6,WEST TOWN,1,Proco (Joe) Moreno III
610108,Network 11,OTOOLE,POINT (-87.67486500006889 41.774571072845625),6550 S SEELEY AVE,60636,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.77457107,-87.674865,1(773)535-9040,11,WEST ENGLEWOOD,16,JoAnn Thompson
610109,Network 10,OWEN,POINT (-87.70574908777306 41.742849921345986),8247 S CHRISTIANA AVE,60652,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.74284992,-87.70574909,1(773)535-9330,10,ASHBURN,18,Lona Lane
609943,Network 13,OWENS,POINT (-87.6225456606333 41.670617539510694),12302 S STATE ST,60628,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.67061754,-87.62254566,1(773)535-5475,13,WEST PULLMAN,9,Anthony A. Beale
610111,Network 1,PALMER,POINT (-87.73921294544903 41.973289392402634),5051 N KENNETH AVE,60630,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.97328939,-87.73921295,1(773)534-3704,1,ALBANY PARK,39,Margaret Laurino
610115,Network 12,PARK MANOR,POINT (-87.61154559301644 41.76647654247946),7037 S RHODES AVE,60637,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.76647654,-87.61154559,1(773)535-3070,12,GREATER GRAND CROSSING,6,Roderick T. Sawyer
610112,Network 11,PARKER,POINT (-87.63408585603759 41.77077979515438),6800 S STEWART AVE,60621,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7707798,-87.63408586,1(773)535-3375,11,ENGLEWOOD,6,Roderick T. Sawyer
610116,Network 12,PARKSIDE,POINT (-87.58295438278273 41.76855518950886),6938 S EAST END AVE,60649,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.76855519,-87.58295438,1(773)535-0940,12,SOUTH SHORE,5,Leslie A. Hairston
610117,ISP,PASTEUR,POINT (-87.73266645521085 41.78689537665073),5825 S KOSTNER AVE,60629,District,ES,"PK, K, 1, 2, 3, 4",41.78689538,-87.73266646,1(773)535-2270,8,WEST ELSDON,13,Marty Quinn
610557,Options,PATHWAYS - ASHBURN HS,POINT (-87.70406006783527 41.73523902189959),3284 W 87TH ST,60652,ALOP,HS,"9, 10, 11, 12",41.73523902,-87.70406007,1(773)434-6300,10,ASHBURN,18,Lona Lane
610568,Options,PATHWAYS - AVONDALE HS,POINT (-87.70520632190492 41.939433209108394),3100 W BELMONT AVE,60618,ALOP,HS,"9, 10, 11, 12",41.93943321,-87.70520632,1(773)588-5007,4,AVONDALE,33,Deborah Mell
400173,Options,PATHWAYS - BRIGHTON PARK HS,POINT (-87.70264475134516 41.80822578510756),3124 W. 47TH STREET,60632,ALOP,HS,"9, 10, 11, 12",41.80822579,-87.70264475,1(773)588-5007,8,BRIGHTON PARK,14,Edward M. Burke
609680,ISP,PAYTON HS,POINT (-87.6353847656341 41.90157516912679),1034 N WELLS ST,60610,District,HS,"9, 10, 11, 12",41.90157517,-87.63538477,1(773)534-0034,6,NEAR NORTH SIDE,27,"Walter Burnett, Jr."
610386,ISP,PEACE AND EDUCATION HS,POINT (-87.66737776499681 41.80351471547385),4946 S PAULINA ST,60609,District,HS,"10, 11, 12",41.80351472,-87.66737777,1(773)535-9023,8,NEW CITY,20,Willie B. Cochran
610120,ISP,PECK,POINT (-87.71921626107621 41.7878989699163),3826 W 58TH ST,60629,District,ES,"PK, K, 1, 2, 3, 4",41.78789897,-87.71921626,1(773)535-2450,8,WEST ELSDON,23,Michael R. Zalewski
610122,Network 2,PEIRCE,POINT (-87.66585003700392 41.98345579149934),1423 W BRYN MAWR AVE,60660,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.98345579,-87.66585004,1(773)534-2440,2,EDGEWATER,48,Harry Osterman
610123,Network 5,PENN,POINT (-87.7223855479275 41.85837241920013),1616 S AVERS AVE,60623,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.85837242,-87.72238555,1(773)534-1665,5,NORTH LAWNDALE,24,Michael D. Chandler
609872,Network 7,PEREZ,POINT (-87.65798012769622 41.85602872248889),1241 W 19TH ST,60608,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.85602872,-87.65798013,1(773)534-7650,7,LOWER WEST SIDE,25,Daniel S. Solis
610126,Network 9,PERSHING,POINT (-87.61833765367705 41.83652695312878),3200 S CALUMET AVE,60616,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.83652695,-87.61833765,1(773)534-9272,9,DOUGLAS,4,"William ""Will"" D. Burns"
400064,Charter,PERSPECTIVES - JOSLIN HS,POINT (-87.6285309007454 41.85599910441009),1930 S ARCHER AVE,60616,Charter,HS,"6, 7, 8, 9, 10, 11, 12",41.85599911,-87.6285309,1(312)225-7400,6,NEAR SOUTH SIDE,3,Patricia R. Dowell
400061,Charter,PERSPECTIVES - LEADERSHIP HS,POINT (-87.65204508844263 41.74596083113286),8131 S MAY ST,60620,Charter,HS,"6, 7, 8, 9, 10, 11, 12",41.74596083,-87.65204509,1(773)358-6100,11,AUBURN GRESHAM,21,"Howard B. Brookins, Jr."
400066,Charter,PERSPECTIVES - MATH & SCI HS,POINT (-87.62478771976076 41.827783856672056),3663 S WABASH AVE,60653,Charter,HS,"6, 7, 8, 9, 10, 11, 12",41.82778386,-87.62478772,1(773)358-6800,9,DOUGLAS,3,Patricia R. Dowell
400062,Charter,PERSPECTIVES - TECH HS,POINT (-87.6506570244465 41.745949018698816),8131 S MAY ST,60620,Charter,HS,"9, 10, 11, 12",41.74594902,-87.65065702,1(773)358-6120,11,AUBURN GRESHAM,21,"Howard B. Brookins, Jr."
610127,Network 1,PETERSON,POINT (-87.71258257767514 41.98155713794655),5510 N CHRISTIANA AVE,60625,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.98155714,-87.71258258,1(773)534-5070,1,NORTH PARK,39,Margaret Laurino
609727,AUSL,PHILLIPS HS,POINT (-87.61979634572873 41.82387996738068),244 E PERSHING RD,60653,District,HS,"9, 10, 11, 12",41.82387997,-87.61979635,1(773)535-1603,9,DOUGLAS,3,Patricia R. Dowell
610304,Network 6,PHOENIX MILITARY HS,POINT (-87.68696021819036 41.879118231068894),145 S CAMPBELL AVE,60612,District,HS,"9, 10, 11, 12",41.87911823,-87.68696022,1(773)534-7275,6,NEAR WEST SIDE,27,"Walter Burnett, Jr."
610106,AUSL,PICCOLO,POINT (-87.73126059628552 41.90013965538226),1040 N KEELER AVE,60651,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.90013966,-87.7312606,1(773)534-4425,5,HUMBOLDT PARK,37,Emma M. Mitts
610129,Network 7,PICKARD,POINT (-87.68329074268618 41.85290039437196),2301 W 21ST PL,60608,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8529004,-87.68329074,1(773)535-7280,7,LOWER WEST SIDE,25,Daniel S. Solis
610013,Network 7,PILSEN,POINT (-87.66220943343347 41.858848875127656),1420 W 17TH ST,60608,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.85884888,-87.66220943,1(773)534-7675,7,LOWER WEST SIDE,25,Daniel S. Solis
610130,Network 12,PIRIE,POINT (-87.6078911370603 41.74034023287613),650 E 85TH ST,60619,District,ES,"PK, K, 1, 2, 3, 4, 5, 6",41.74034023,-87.60789114,1(773)535-3435,12,CHATHAM,6,Roderick T. Sawyer
610131,Network 5,PLAMONDON,POINT (-87.69252575097397 41.860258898900426),2642 W 15TH PL,60608,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.8602589,-87.69252575,1(773)534-1789,5,NORTH LAWNDALE,28,Jason C. Ervin
400068,Contract,PLATO,POINT (-87.76333693234645 41.87276042775959),5545 W HARRISON ST,60644,Contract,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.87276043,-87.76333693,1(773)413-3090 x111,3,AUSTIN,29,Chris Taliaferro
610132,Network 13,POE,POINT (-87.6064191734078 41.702630000818154),10538 S LANGLEY AVE,60628,District,ES,"K, 1, 2, 3, 4, 5, 6",41.70263,-87.60641917,1(773)535-5525,13,PULLMAN,9,Anthony A. Beale
400069,Charter,POLARIS,POINT (-87.70779647483542 41.89255017313203),620 N SAWYER AVE,60624,Charter,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.89255017,-87.70779647,1(773)534-0820,5,HUMBOLDT PARK,27,"Walter Burnett, Jr."
610135,Network 1,PORTAGE PARK,POINT (-87.76100700351024 41.95698763658335),5330 W BERTEAU AVE,60641,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.95698764,-87.761007,1(773)534-3576,1,PORTAGE PARK,38,Timothy M. Cullerton
610281,Network 12,POWELL,POINT (-87.55678924878404 41.76033179959435),7511 S SOUTH SHORE DR,60649,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.7603318,-87.55678925,1(773)535-6650,12,SOUTH SHORE,7,Gregory Mitchell
610136,Network 4,PRESCOTT,POINT (-87.66952750427116 41.92884109996936),1632 W WRIGHTWOOD AVE,60614,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9288411,-87.6695275,1(773)534-5505,4,LINCOLN PARK,32,Scott Waguespack
610533,ISP,PRIETO,POINT (-87.76578057130992 41.921317581679105),2231 N CENTRAL AVE,60639,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.92131758,-87.76578057,1(773)534-0210,3,BELMONT CRAGIN,36,Nicholas Sposato
610229,Network 6,PRITZKER,POINT (-87.67776098072349 41.90705300429838),2009 W SCHILLER ST,60622,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.90705301,-87.67776098,1(773)534-4415,6,WEST TOWN,1,Proco (Joe) Moreno III
609679,Network 3,PROSSER HS,POINT (-87.76104831561555 41.92005939899792),2148 N LONG AVE,60639,District,HS,"9, 10, 11, 12",41.9200594,-87.76104832,1(773)534-3200,3,BELMONT CRAGIN,36,Nicholas Sposato
400071,Charter,PROVIDENCE ENGLEWOOD,POINT (-87.66399582959697 41.775367366876885),6515 S ASHLAND AVE,60636,Charter,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.77536737,-87.66399583,1(773)434-0202,11,WEST ENGLEWOOD,16,JoAnn Thompson
610137,Network 1,PRUSSING,POINT (-87.77241416628834 41.965619070854565),4650 N MENARD AVE,60630,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.96561907,-87.77241417,1(773)534-3460,1,PORTAGE PARK,45,John Arena
610138,Network 6,PULASKI,POINT (-87.6838014306478 41.918486277743455),2230 W MCLEAN AVE,60647,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.91848628,-87.68380143,1(773)534-4391,6,LOGAN SQUARE,32,Scott Waguespack
610139,Network 13,PULLMAN,POINT (-87.60943096743696 41.688819352190364),11311 S FORRESTVILLE AVE,60628,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.68881935,-87.60943097,1(773)535-5395,13,PULLMAN,9,Anthony A. Beale
610334,Network 5,RABY HS,POINT (-87.71542311991061 41.88621005936022),3545 W FULTON BLVD,60624,District,HS,"9, 10, 11, 12",41.88621006,-87.71542312,1(773)534-6755,5,EAST GARFIELD PARK,28,Jason C. Ervin
609941,Network 11,RANDOLPH,POINT (-87.67596551356017 41.76061412672374),7316 S HOYNE AVE,60636,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.76061413,-87.67596551,1(773)535-9015,11,WEST ENGLEWOOD,17,Latasha R. Thomas
610141,Network 2,RAVENSWOOD,POINT (-87.67092241919761 41.96074569176259),4332 N PAULINA ST,60613,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.96074569,-87.67092242,1(773)534-5525,2,LAKE VIEW,47,Ameya Pawar
610142,Network 9,RAY,POINT (-87.59475207202254 41.79234788018115),5631 S KIMBARK AVE,60637,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.79234788,-87.59475207,1(773)535-0970,9,HYDE PARK,5,Leslie A. Hairston
610143,Network 9,REAVIS,POINT (-87.60492543044663 41.80417379096906),834 E 50TH ST,60615,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.80417379,-87.60492543,1(773)535-1060,9,KENWOOD,4,"William ""Will"" D. Burns"
610144,Network 4,REILLY,POINT (-87.71954054422258 41.941093989839835),3650 W SCHOOL ST,60618,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.94109399,-87.71954054,1(773)534-5250,4,AVONDALE,30,Ariel E. Reboyras
610145,Network 1,REINBERG,POINT (-87.76898261876582 41.94301889519389),3425 N MAJOR AVE,60634,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9430189,-87.76898262,1(773)534-3465,1,PORTAGE PARK,36,Nicholas Sposato
610146,Network 12,REVERE,POINT (-87.60017682328274 41.76419586431344),1010 E 72ND ST,60619,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.76419587,-87.60017682,1(773)535-0618,12,GREATER GRAND CROSSING,5,Leslie A. Hairston
609682,Network 8,RICHARDS HS,POINT (-87.66227784587741 41.80288137497483),5009 S LAFLIN ST,60609,District,HS,"9, 10, 11, 12",41.80288138,-87.66227785,1(773)535-4945,8,NEW CITY,20,Willie B. Cochran
610588,Network 10,RICHARDSON,POINT (-87.72542159519747 41.783826321316255),6018 S KARLOV AVE,60629,District,ES,"5, 6, 7, 8",41.78382632,-87.7254216,TBD,10,WEST LAWN,23,Michael R. Zalewski
610390,ISP,RICKOVER MILITARY HS,POINT (-87.66578850846128 41.98902070946669),5900 N GLENWOOD AVE,60660,District,HS,"9, 10, 11, 12",41.98902071,-87.66578851,1(773)534-2890,2,EDGEWATER,48,Harry Osterman
609707,Network 11,ROBESON HS,POINT (-87.63715271773849 41.7697137956223),6835 S NORMAL BLVD,60621,District,HS,"9, 10, 11, 12",41.7697138,-87.63715272,1(773)535-3800,11,ENGLEWOOD,6,Roderick T. Sawyer
610256,Network 9,ROBINSON,POINT (-87.59906677098365 41.81734932673638),4225 S LAKE PARK AVE,60653,District,ES,"PK, K, 1, 2, 3",41.81734933,-87.59906677,1(773)535-1777,9,OAKLAND,4,"William ""Will"" D. Burns"
610147,Network 2,ROGERS,POINT (-87.69718539374834 42.01526504556588),7345 N WASHTENAW AVE,60645,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",42.01526505,-87.69718539,1(773)534-2125,2,WEST RIDGE,50,Debra L. Silverstein
609728,Network 1,ROOSEVELT HS,POINT (-87.71481861559978 41.96482788378516),3436 W WILSON AVE,60625,District,HS,"7, 8, 9, 10, 11, 12",41.96482788,-87.71481862,1(773)534-5000,1,ALBANY PARK,33,Deborah Mell
400096,Charter,ROWE,POINT (-87.66407246853345 41.90779717825756),1424 N CLEAVER ST,60642,Charter,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.90779718,-87.66407247,1(312)445-5870,6,WEST TOWN,2,Bob Fioretti
610308,Network 6,RUDOLPH,POINT (-87.66947670925113 41.8835681680644),110 N PAULINA ST,60612,District,ES,"PK, K, 1, 2, 3, 4, 5",41.88356817,-87.66947671,1(773)534-7460,6,NEAR WEST SIDE,27,"Walter Burnett, Jr."
610152,Network 12,RUGGLES,POINT (-87.61806644739089 41.751945575252385),7831 S PRAIRIE AVE,60619,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.75194558,-87.61806645,1(773)535-3085,12,GREATER GRAND CROSSING,6,Roderick T. Sawyer
610125,Network 7,RUIZ,POINT (-87.68074453482734 41.8481009392156),2410 S LEAVITT ST,60608,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.84810094,-87.68074453,1(773)535-4825,7,LOWER WEST SIDE,25,Daniel S. Solis
610153,Network 11,RYDER,POINT (-87.63884270034876 41.73537938937342),8716 S WALLACE ST,60620,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.73537939,-87.6388427,1(773)535-3843,11,AUBURN GRESHAM,21,"Howard B. Brookins, Jr."
610342,ISP,SABIN,POINT (-87.68304994191865 41.90681580907238),2216 W HIRSCH ST,60622,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.90681581,-87.68304994,1(773)534-4491,5,WEST TOWN,1,Proco (Joe) Moreno III
610250,Network 6,SALAZAR,POINT (-87.63363243383714 41.901416533650156),160 W WENDELL ST,60610,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.90141653,-87.63363243,1(773)534-8310,6,NEAR NORTH SIDE,27,"Walter Burnett, Jr."
610226,Network 8,SANDOVAL,POINT (-87.71098733185424 41.79234608382597),5534 S SAINT LOUIS AVE,60629,District,ES,"PK, K, 1, 2, 3, 4, 5",41.79234608,-87.71098733,1(773)535-0457,8,GAGE PARK,14,Edward M. Burke
610017,Network 7,SAUCEDO,POINT (-87.69731553741838 41.84794071549516),2850 W 24TH BLVD,60623,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.84794072,-87.69731554,1(773)534-1770,7,SOUTH LAWNDALE,12,George A. Cardenas
610155,Network 1,SAUGANASH,POINT (-87.74595144444002 41.99116924566341),6040 N KILPATRICK AVE,60646,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.99116925,-87.74595144,1(773)534-3470,1,FOREST GLEN,39,Margaret Laurino
610157,Network 8,SAWYER,POINT (-87.70500578054565 41.79749820232971),5248 S SAWYER AVE,60632,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.7974982,-87.70500578,1(773)535-0440,8,GAGE PARK,14,Edward M. Burke
610158,Network 3,SAYRE,POINT (-87.79872070511777 41.91415062927054),1850 N NEWLAND AVE,60707,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.91415063,-87.79872071,1(773)534-3351,3,AUSTIN,29,Chris Taliaferro
610159,Network 1,SCAMMON,POINT (-87.73217877768654 41.94167760315429),4201 W HENDERSON ST,60641,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9416776,-87.73217878,1(773)534-3475,1,IRVING PARK,30,Ariel E. Reboyras
